"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4516","Store Admin Authentication","setup_admin_authentication","Wed Sep 17 00:19:39 UTC 2025","passed","Wed Sep 17 00:19:44 UTC 2025","","../../setup/auth-setup.ts","",""
"","1","With VIEW_VULNERABILITY But Without VULNERABILITY_ANALYSIS Permission The User ...","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY x VULNERABILITY_ANALYSIS","playwright-tests/features/@permissions/view-vulnerability_x_vulnerability-analysis.feature.spec.js","",""
"","0","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO","playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","0","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permission The User Can See Administration Tab","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT","playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","0","Without VIEW_VULNERABILITY Permission The User Cannot See Management Buttons For Projects","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY","playwright-tests/features/@permissions/view-vulnerabiliy.feature.spec.js","",""
"","0","The Admin User Applies Vex Inside A Test Project","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Create Custom Component","playwright-tests/features/@projects/apply_vex_to_project.feature.spec.js","",""
"","0","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Create Parent Project","playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","0","Without PORTFOLIO_MANAGEMENT Permission The User Cannot See Management Buttons For Projects","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x PORTFOLIO_MANAGEMENT","playwright-tests/features/@permissions/portfolio-management.feature.spec.js","",""
"","0","With SYSTEM_CONFIGURATION But Without ACCESS_MANAGEMENT Permission The User Cannot See Access Management Menu","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT","playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","0","The Admin User Sets A Test Project To Inactive","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Make Project Inactive","playwright-tests/features/@projects/make_project_inactive.feature.spec.js","",""
"","1","The Admin User Deletes Respective Projects","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Create Parent Project","playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","0","The Admin User Creates A Custom Component Inside A Test Project","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Create Custom Component","playwright-tests/features/@projects/create_custom_component.feature.spec.js","",""
"","0","With VIEW_VULNERABILITY Permission The User Can See Management Buttons For Projects","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x VIEW_VULNERABILITY","playwright-tests/features/@permissions/view-vulnerabiliy.feature.spec.js","",""
"","0","Without SYSTEM_CONFIGURATION Permission The User Cannot See Administration Tab","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION","playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","8746","Delete All Test Projects Before Tests","setup_provisioning","Wed Sep 17 00:19:58 UTC 2025","passed","Wed Sep 17 00:20:07 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","13661","Change Initial Password As Admin","setup_initial","Wed Sep 17 00:19:24 UTC 2025","passed","Wed Sep 17 00:19:38 UTC 2025","","../../setup/initial-setup.ts","",""
"","0","The Admin User Verifies Vex Application Inside A Test Project","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","Create Custom Component","playwright-tests/features/@projects/apply_vex_to_project.feature.spec.js","",""
"","8059","Create Test Vulnerability","setup_provisioning","Wed Sep 17 00:21:03 UTC 2025","passed","Wed Sep 17 00:21:11 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Wed Sep 17 00:22:17 UTC 2025","skipped","Wed Sep 17 00:22:17 UTC 2025","VIEW_PORTFOLIO x BOM_UPLOAD","playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
