"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14188","Create Test Policies","setup_provisioning","Thu Oct 30 00:21:05 UTC 2025","passed","Thu Oct 30 00:21:19 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","Without SYSTEM_CONFIGURATION Permission The User Cannot See Administration Tab","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION","playwright-tests/features/@permissions/system-configuration.feature.spec.js","",""
"","0","Without VULNERABILITY_MANAGEMENT Permission The User Cannot See The Vulnerability Create Button","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x VULNERABILITY_MANAGEMENT","playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","0","The Admin User Creates A Parent And A Child Project","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","Create Parent Project","playwright-tests/features/@projects/create_parent_project.feature.spec.js","",""
"","8171","Create Test Vulnerability","setup_provisioning","Thu Oct 30 00:21:19 UTC 2025","passed","Thu Oct 30 00:21:27 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","With VULNERABILITY_MANAGEMENT Permission The User Can See The Vulnerability Create Button","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x VULNERABILITY_MANAGEMENT","playwright-tests/features/@permissions/vulnerability-management.feature.spec.js","",""
"","0","The Admin User Creates A Custom Component Inside A Test Project","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","Create Custom Component","playwright-tests/features/@projects/create_custom_component.feature.spec.js","",""
"","0","With VIEW_PORTFOLIO Permissions The User Tries To Log In With Wrong Credentials","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO","playwright-tests/features/@permissions/view-portfolio.feature.spec.js","",""
"","0","With SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT Permission The User Can See Administration Tab","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x SYSTEM_CONFIGURATION x ACCESS_MANAGEMENT","playwright-tests/features/@permissions/system-configuration_x_access-management.feature.spec.js","",""
"","0","Without BOM_UPLOAD Permission The User Cannot See The BOM Upload Button","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x BOM_UPLOAD","playwright-tests/features/@permissions/bom-upload.feature.spec.js","",""
"","20675","Provide Test Users With Respective Permissions","setup_provisioning","Thu Oct 30 00:22:11 UTC 2025","failed","Thu Oct 30 00:22:32 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","41197","Create Test Users","setup_provisioning","Thu Oct 30 00:20:24 UTC 2025","passed","Thu Oct 30 00:21:05 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","The Admin User Suppresses A Policy Violation","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","Suppress Violation Against Policy","playwright-tests/features/@projects/suppress_violation_against_policy.feature.spec.js","",""
"","13360","Change Initial Password As Admin","setup_initial","Thu Oct 30 00:19:41 UTC 2025","passed","Thu Oct 30 00:19:54 UTC 2025","","../../setup/initial-setup.ts","",""
"","9036","Delete All Test Projects Before Tests","setup_provisioning","Thu Oct 30 00:20:15 UTC 2025","passed","Thu Oct 30 00:20:24 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","The Admin User Validates A Test Project With A Recently Uploaded BOM","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","Validate BOM Upload","playwright-tests/features/@projects/validate_bom_upload.feature.spec.js","",""
"","4752","Delete All Test Vulnerabilities Before Tests","setup_provisioning","Thu Oct 30 00:20:10 UTC 2025","passed","Thu Oct 30 00:20:15 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
"","0","With POLICY_MANAGEMENT Permission The User Can See The Policy Management Tab","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x POLICY_MANAGEMENT","playwright-tests/features/@permissions/policy-management.feature.spec.js","",""
"","0","Without PORTFOLIO_MANAGEMENT Permission The User Cannot See Management Buttons For Projects","chromium_test_workflow","Thu Oct 30 00:22:33 UTC 2025","skipped","Thu Oct 30 00:22:33 UTC 2025","VIEW_PORTFOLIO x PORTFOLIO_MANAGEMENT","playwright-tests/features/@permissions/portfolio-management.feature.spec.js","",""
"","5086","Delete All Test Users Before Tests","setup_provisioning","Thu Oct 30 00:20:00 UTC 2025","passed","Thu Oct 30 00:20:06 UTC 2025","","../setup/playwright-tests/features/@setup/provisioning.feature.spec.js","",""
